event_id,hashed_card_id,mode,operator,route_id,trip_id,tap_in_stop_id,tap_in_time,tap_out_stop_id,tap_out_time,payment_channel,fare_product,transfer_flag,validation_status
E00695,u0352,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:49:00,TJ_BLOK_M,2026-05-23 10:06:00,emoney,regular,True,valid
E00696,u0036,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 07:58:00,TJ_HARMONI,2026-05-23 08:26:00,kmt,regular,True,valid
E00697,u0184,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 08:13:00,MRT_SENAYAN,2026-05-23 08:27:00,app,senior,True,valid
E00698,u0406,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:22:00,KRL_CAWANG,2026-05-23 08:48:00,emoney,regular,False,valid
E00699,u0413,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 08:22:00,KRL_TANAH_ABANG,2026-05-23 08:51:00,bank_card,regular,False,valid
E00700,u0410,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:10:00,TJ_CAWANG,2026-05-23 08:49:00,kmt,regular,False,valid
E00701,u0271,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:15:00,TJ_DUKUH_ATAS,2026-05-23 09:46:00,app,regular,False,valid
E00702,u0441,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 09:25:00,TJ_TANAH_ABANG,2026-05-23 09:44:00,emoney,regular,False,valid
E00703,u0457,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 08:40:00,MRT_SENAYAN,2026-05-23 08:57:00,qris_tap,regular,False,valid
E00704,u0493,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 07:37:00,MRT_BUNDARAN_HI,2026-05-23 08:03:00,app,student,False,valid
E00705,u0215,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:41:00,TJ_CAWANG,2026-05-23 08:00:00,qris_tap,regular,False,valid
E00706,u0144,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:04:00,MRT_BUNDARAN_HI,2026-05-23 08:27:00,kmt,regular,False,valid
E00707,u0253,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 09:57:00,TJ_KAMPUNG_BANDAN,2026-05-23 10:20:00,bank_card,regular,False,valid
E00708,u0098,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:47:00,MRT_DUKUH_ATAS,2026-05-23 10:10:00,bank_card,regular,True,valid
E00709,u0033,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 08:45:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:04:00,app,regular,True,valid
E00710,u0001,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 10:47:00,TJ_TANAH_ABANG,2026-05-23 11:07:00,qris_tap,senior,True,valid
E00711,u0101,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:41:00,TJ_LEBAK_BULUS,2026-05-23 10:08:00,emoney,student,False,valid
E00712,u0208,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:01:00,MRT_SENAYAN,2026-05-23 09:35:00,bank_card,regular,False,valid
E00713,u0082,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:19:00,TJ_BUNDARAN_HI,2026-05-23 08:46:00,bank_card,regular,False,valid
E00714,u0170,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 09:27:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:57:00,emoney,regular,False,valid
E00715,u0351,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:30:00,TJ_DUKUH_ATAS,2026-05-23 09:38:00,bank_card,student,True,valid
E00716,u0380,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:06:00,TJ_CAWANG,2026-05-23 08:44:00,qris_tap,regular,False,valid
E00717,u0365,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:26:00,TJ_LEBAK_BULUS,2026-05-23 09:53:00,qris_tap,student,False,valid
E00718,u0334,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:45:00,TJ_KAMPUNG_BANDAN,2026-05-23 10:11:00,qris_tap,student,False,valid
E00719,u0129,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:30:00,MRT_BLOK_M,2026-05-23 09:41:00,bank_card,regular,False,valid
E00720,u0084,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 10:32:00,TJ_SENAYAN,2026-05-23 10:56:00,kmt,regular,False,valid
E00721,u0173,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 10:10:00,KRL_KAMPUNG_BANDAN,2026-05-23 10:33:00,bank_card,regular,False,valid
E00722,u0306,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:53:00,LRT_VELODROME,2026-05-23 09:28:00,app,regular,True,valid
E00723,u0062,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 10:59:00,KRL_MANGGARAI,2026-05-23 11:11:00,qris_tap,regular,False,valid
E00724,u0341,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 07:59:00,KRL_TANAH_ABANG,2026-05-23 08:15:00,qris_tap,regular,True,valid
E00725,u0113,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 10:50:00,MRT_LEBAK_BULUS,2026-05-23 11:03:00,bank_card,regular,True,valid
E00726,u0056,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 07:14:00,KRL_KAMPUNG_BANDAN,2026-05-23 07:29:00,bank_card,regular,False,valid
E00727,u0203,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 07:57:00,TJ_KAMPUNG_BANDAN,2026-05-23 08:17:00,bank_card,senior,False,valid
E00728,u0461,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:58:00,MRT_DUKUH_ATAS,2026-05-23 09:22:00,app,regular,False,valid
E00729,u0130,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:03:00,TJ_LEBAK_BULUS,2026-05-23 08:31:00,qris_tap,regular,False,valid
E00730,u0038,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:07:00,KRL_TANAH_ABANG,2026-05-23 08:24:00,app,regular,True,valid
E00731,u0199,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 08:18:00,TJ_HARMONI,2026-05-23 08:50:00,emoney,student,False,valid
E00732,u0069,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:12:00,TJ_CAWANG,2026-05-23 08:33:00,emoney,regular,False,valid
E00733,u0223,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 10:19:00,TJ_BLOK_M,2026-05-23 10:43:00,kmt,student,True,valid
E00734,u0105,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:06:00,TJ_TANAH_ABANG,2026-05-23 09:25:00,kmt,student,False,valid
E00735,u0090,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 08:48:00,KRL_MANGGARAI,2026-05-23 09:21:00,kmt,regular,False,valid
E00736,u0214,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 08:52:00,MRT_LEBAK_BULUS,2026-05-23 09:16:00,app,regular,False,valid
E00737,u0188,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:30:00,MRT_BLOK_M,2026-05-23 08:57:00,app,regular,False,valid
E00738,u0207,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:39:00,LRT_VELODROME,2026-05-23 09:07:00,bank_card,regular,False,valid
E00739,u0442,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:24:00,MRT_BUNDARAN_HI,2026-05-23 08:55:00,bank_card,regular,False,valid
E00740,u0439,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 06:15:00,TJ_BLOK_M,2026-05-23 06:30:00,app,regular,True,valid
E00741,u0374,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:56:00,TJ_SENAYAN,2026-05-23 08:18:00,app,regular,True,valid
E00742,u0063,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 06:45:00,TJ_LEBAK_BULUS,2026-05-23 06:56:00,kmt,regular,False,valid
E00743,u0142,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:43:00,MRT_DUKUH_ATAS,2026-05-23 09:07:00,qris_tap,student,False,valid
E00744,u0147,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:45:00,MRT_BUNDARAN_HI,2026-05-23 09:56:00,emoney,regular,False,valid
E00745,u0146,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 07:34:00,MRT_LEBAK_BULUS,2026-05-23 07:54:00,kmt,regular,False,valid
E00746,u0182,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 08:27:00,KRL_CAWANG,2026-05-23 08:54:00,app,regular,False,valid
E00747,u0421,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:00:00,MRT_BUNDARAN_HI,2026-05-23 08:13:00,qris_tap,senior,False,valid
E00748,u0221,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 10:50:00,MRT_DUKUH_ATAS,2026-05-23 11:06:00,qris_tap,regular,False,valid
E00749,u0316,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 08:55:00,TJ_SENAYAN,2026-05-23 09:17:00,qris_tap,regular,False,valid
E00750,u0286,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:04:00,LRT_VELODROME,2026-05-23 09:29:00,qris_tap,regular,True,valid
E00751,u0436,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 05:54:00,MRT_SENAYAN,2026-05-23 06:11:00,qris_tap,student,False,valid
E00752,u0204,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 09:50:00,TJ_BUNDARAN_HI,2026-05-23 10:15:00,kmt,regular,True,valid
E00753,u0181,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:32:00,KRL_CAWANG,2026-05-23 09:12:00,qris_tap,student,False,valid
E00754,u0126,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 09:04:00,TJ_HARMONI,2026-05-23 09:28:00,app,student,True,valid
E00755,u0123,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:51:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:04:00,kmt,senior,True,valid
E00756,u0297,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 08:24:00,TJ_BLOK_M,2026-05-23 08:45:00,app,regular,False,valid
E00757,u0469,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:41:00,MRT_SENAYAN,2026-05-23 07:57:00,qris_tap,student,True,valid
E00758,u0357,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 06:59:00,MRT_SENAYAN,2026-05-23 07:20:00,bank_card,regular,True,valid
E00759,u0290,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:51:00,MRT_DUKUH_ATAS,2026-05-23 08:22:00,bank_card,regular,True,valid
E00760,u0159,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:01:00,TJ_MANGGARAI,2026-05-23 09:42:00,kmt,regular,False,valid
E00761,u0384,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 07:32:00,TJ_KAMPUNG_BANDAN,2026-05-23 07:52:00,qris_tap,regular,False,valid
E00762,u0167,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:39:00,TJ_MANGGARAI,2026-05-23 10:04:00,qris_tap,regular,True,valid
E00763,u0331,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:05:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:31:00,kmt,regular,False,valid
E00764,u0177,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:33:00,LRT_VELODROME,2026-05-23 09:02:00,kmt,student,True,valid
E00765,u0343,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:22:00,MRT_SENAYAN,2026-05-23 08:50:00,app,student,False,valid
E00766,u0266,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:49:00,MRT_LEBAK_BULUS,2026-05-23 09:02:00,app,regular,False,valid
E00767,u0298,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:54:00,TJ_TANAH_ABANG,2026-05-23 09:29:00,emoney,student,False,valid
E00768,u0317,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 09:04:00,TJ_LEBAK_BULUS,2026-05-23 09:45:00,kmt,regular,False,valid
E00769,u0390,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:29:00,TJ_CAWANG,2026-05-23 08:47:00,kmt,regular,True,valid
E00770,u0095,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 10:11:00,KRL_SUDIRMAN,2026-05-23 10:28:00,bank_card,regular,False,valid
E00771,u0299,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:49:00,TJ_HARMONI,2026-05-23 10:03:00,qris_tap,student,False,valid
E00772,u0113,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 09:19:00,KRL_TANAH_ABANG,2026-05-23 09:49:00,app,student,False,valid
E00773,u0254,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 08:36:00,TJ_BUNDARAN_HI,2026-05-23 09:03:00,bank_card,regular,False,valid
E00774,u0073,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:22:00,TJ_SENAYAN,2026-05-23 09:40:00,emoney,regular,False,valid
E00775,u0115,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:21:00,MRT_LEBAK_BULUS,2026-05-23 09:52:00,kmt,regular,True,valid
E00776,u0244,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:10:00,TJ_KAMPUNG_BANDAN,2026-05-23 07:35:00,emoney,regular,True,valid
E00777,u0041,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:20:00,KRL_SUDIRMAN,2026-05-23 08:47:00,kmt,student,False,valid
E00778,u0145,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 08:35:00,KRL_TANAH_ABANG,2026-05-23 09:02:00,emoney,regular,False,valid
E00779,u0303,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 06:15:00,TJ_LEBAK_BULUS,2026-05-23 06:28:00,emoney,student,False,valid
E00780,u0012,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:17:00,MRT_SENAYAN,2026-05-23 08:28:00,qris_tap,regular,False,valid
E00781,u0211,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:23:00,MRT_DUKUH_ATAS,2026-05-23 09:44:00,app,student,True,valid
E00782,u0463,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:26:00,TJ_DUKUH_ATAS,2026-05-23 08:59:00,emoney,regular,False,valid
E00783,u0398,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:06:00,TJ_DUKUH_ATAS,2026-05-23 08:28:00,kmt,regular,False,valid
E00784,u0458,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:24:00,KRL_TANAH_ABANG,2026-05-23 07:42:00,emoney,regular,True,valid
E00785,u0117,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 07:35:00,TJ_TANAH_ABANG,2026-05-23 07:59:00,bank_card,regular,True,valid
E00786,u0281,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 08:29:00,TJ_BLOK_M,2026-05-23 08:47:00,qris_tap,student,False,valid
E00787,u0026,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:34:00,TJ_CAWANG,2026-05-23 08:58:00,app,regular,True,valid
E00788,u0032,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 10:09:00,TJ_TANAH_ABANG,2026-05-23 10:26:00,kmt,regular,True,valid
E00789,u0434,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 08:13:00,MRT_BLOK_M,2026-05-23 08:29:00,kmt,regular,True,valid
E00790,u0373,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 07:11:00,TJ_LEBAK_BULUS,2026-05-23 07:43:00,emoney,student,False,valid
E00791,u0302,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:25:00,MRT_LEBAK_BULUS,2026-05-23 09:58:00,bank_card,regular,True,valid
E00792,u0193,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 08:43:00,MRT_BUNDARAN_HI,2026-05-23 09:08:00,qris_tap,student,False,valid
E00793,u0372,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 08:46:00,TJ_DUKUH_ATAS,2026-05-23 09:13:00,app,regular,False,valid
E00794,u0440,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 10:13:00,TJ_BUNDARAN_HI,2026-05-23 10:46:00,qris_tap,student,False,valid
E00795,u0149,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:24:00,TJ_CAWANG,2026-05-23 09:55:00,kmt,regular,True,valid
E00796,u0465,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:05:00,TJ_CAWANG,2026-05-23 09:40:00,emoney,regular,True,valid
E00797,u0122,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 11:01:00,TJ_SENAYAN,2026-05-23 11:22:00,qris_tap,regular,False,valid
E00798,u0052,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:44:00,MRT_DUKUH_ATAS,2026-05-23 09:01:00,kmt,regular,True,valid
E00799,u0046,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 10:02:00,TJ_TANAH_ABANG,2026-05-23 10:20:00,qris_tap,student,True,valid
E00800,u0203,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:44:00,TJ_CAWANG,2026-05-23 09:07:00,app,regular,False,valid
E00801,u0055,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 09:35:00,TJ_TANAH_ABANG,2026-05-23 09:58:00,qris_tap,regular,True,valid
E00802,u0255,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 07:34:00,TJ_BLOK_M,2026-05-23 07:54:00,app,regular,True,valid
E00803,u0293,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:15:00,KRL_MANGGARAI,2026-05-23 09:32:00,emoney,regular,False,valid
E00804,u0097,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:27:00,MRT_BLOK_M,2026-05-23 08:55:00,kmt,student,False,valid
E00805,u0064,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 06:07:00,TJ_MANGGARAI,2026-05-23 06:33:00,emoney,regular,False,valid
E00806,u0412,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:14:00,MRT_BLOK_M,2026-05-23 08:52:00,emoney,regular,False,valid
E00807,u0164,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:39:00,KRL_TANAH_ABANG,2026-05-23 09:58:00,qris_tap,senior,False,valid
E00808,u0057,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:56:00,KRL_TANAH_ABANG,2026-05-23 09:22:00,emoney,regular,False,valid
E00809,u0471,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 07:54:00,TJ_CAWANG,2026-05-23 08:36:00,app,regular,False,valid
E00810,u0131,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:02:00,TJ_CAWANG,2026-05-23 08:43:00,bank_card,student,False,valid
E00811,u0293,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:19:00,MRT_LEBAK_BULUS,2026-05-23 08:43:00,qris_tap,regular,False,valid
E00812,u0126,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:13:00,LRT_VELODROME,2026-05-23 09:44:00,app,regular,False,valid
E00813,u0247,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 09:30:00,TJ_LEBAK_BULUS,2026-05-23 09:59:00,bank_card,regular,True,valid
E00814,u0073,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:49:00,TJ_CAWANG,2026-05-23 08:16:00,qris_tap,regular,False,valid
E00815,u0224,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 07:20:00,KRL_KAMPUNG_BANDAN,2026-05-23 07:33:00,bank_card,regular,False,valid
E00816,u0333,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:22:00,KRL_SUDIRMAN,2026-05-23 09:43:00,emoney,regular,False,valid
E00817,u0349,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 10:11:00,TJ_LEBAK_BULUS,2026-05-23 10:33:00,app,student,True,valid
E00818,u0456,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:23:00,MRT_DUKUH_ATAS,2026-05-23 09:48:00,app,senior,False,valid
E00819,u0144,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 09:52:00,MRT_SENAYAN,2026-05-23 10:12:00,emoney,regular,False,valid
E00820,u0450,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:07:00,KRL_TANAH_ABANG,2026-05-23 08:30:00,qris_tap,student,False,valid
E00821,u0411,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:49:00,TJ_SENAYAN,2026-05-23 10:15:00,bank_card,regular,False,valid
E00822,u0128,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:19:00,TJ_HARMONI,2026-05-23 09:55:00,kmt,regular,True,valid
E00823,u0028,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 07:44:00,KRL_MANGGARAI,2026-05-23 07:59:00,app,regular,False,valid
E00824,u0465,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:54:00,TJ_LEBAK_BULUS,2026-05-23 10:11:00,emoney,regular,False,valid
E00825,u0187,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:44:00,LRT_VELODROME,2026-05-23 10:15:00,app,regular,True,valid
E00826,u0192,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:20:00,MRT_LEBAK_BULUS,2026-05-23 08:41:00,qris_tap,regular,False,valid
E00827,u0055,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:22:00,KRL_SUDIRMAN,2026-05-23 09:54:00,app,regular,True,valid
E00828,u0234,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:14:00,TJ_HARMONI,2026-05-23 08:42:00,kmt,regular,False,valid
E00829,u0461,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:06:00,TJ_BUNDARAN_HI,2026-05-23 09:25:00,emoney,regular,True,valid
E00830,u0463,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 08:14:00,MRT_BUNDARAN_HI,2026-05-23 08:48:00,bank_card,regular,False,valid
E00831,u0239,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:41:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:11:00,qris_tap,senior,False,valid
E00832,u0406,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:49:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:20:00,qris_tap,regular,False,valid
E00833,u0032,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 09:41:00,LRT_VELODROME,2026-05-23 10:00:00,bank_card,regular,False,valid
E00834,u0465,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 11:01:00,LRT_VELODROME,2026-05-23 11:23:00,bank_card,regular,True,valid
E00835,u0376,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 10:41:00,MRT_LEBAK_BULUS,2026-05-23 10:50:00,app,regular,True,valid
E00836,u0071,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 10:07:00,TJ_SENAYAN,2026-05-23 10:25:00,qris_tap,regular,True,valid
E00837,u0460,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:48:00,MRT_LEBAK_BULUS,2026-05-23 08:17:00,qris_tap,regular,True,valid
E00838,u0013,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 09:59:00,KRL_SUDIRMAN,2026-05-23 10:23:00,emoney,student,False,valid
E00839,u0314,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 08:34:00,TJ_CAWANG,2026-05-23 08:54:00,app,regular,False,valid
E00840,u0162,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:17:00,KRL_MANGGARAI,2026-05-23 09:56:00,emoney,regular,True,valid
E00841,u0306,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:18:00,LRT_VELODROME,2026-05-23 09:38:00,bank_card,regular,False,valid
E00842,u0393,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:41:00,KRL_CAWANG,2026-05-23 09:15:00,app,regular,True,valid
E00843,u0241,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 10:31:00,MRT_BLOK_M,2026-05-23 10:39:00,bank_card,regular,True,valid
E00844,u0125,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 10:36:00,TJ_LEBAK_BULUS,2026-05-23 10:48:00,bank_card,senior,False,valid
E00845,u0365,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:26:00,TJ_LEBAK_BULUS,2026-05-23 09:55:00,qris_tap,student,False,valid
