stop_id,route_id,hour,day_of_week,tap_in_count_15m,scheduled_headway_minutes,vehicle_capacity,event_flag,rainfall_level,density_level,load_factor
TJ_DUKUH_ATAS,MRT_NS,8,4,1635,5,1200,1,0,OVERLOADED,1.363
MRT_DUKUH_ATAS,MKT_01,7,2,9,12,12,0,1,HIGH,0.75
MRT_DUKUH_ATAS,MKT_01,14,5,5,12,12,1,2,LOW,0.417
KRL_CAWANG,TJ_01,15,6,30,8,80,0,0,LOW,0.375
MRT_DUKUH_ATAS,TJ_02,12,6,38,8,80,1,0,MEDIUM,0.475
KRL_TANAH_ABANG,MRT_NS,7,3,1059,5,1200,0,0,HIGH,0.882
TJ_BLOK_M,MRT_NS,15,4,955,5,1200,0,0,HIGH,0.796
KRL_CAWANG,KRL_CL,12,0,828,5,1200,0,0,MEDIUM,0.69
TJ_DUKUH_ATAS,TJ_02,11,5,19,8,80,0,3,LOW,0.237
MRT_DUKUH_ATAS,KRL_CL,14,3,593,5,1200,1,3,MEDIUM,0.494
TJ_CAWANG,MRT_NS,6,2,679,5,1200,0,3,MEDIUM,0.566
KRL_CAWANG,MRT_NS,5,2,306,5,1200,0,0,LOW,0.255
TJ_DUKUH_ATAS,MRT_NS,16,2,1628,5,1200,0,3,OVERLOADED,1.357
TJ_CAWANG,TJ_02,20,6,37,8,80,0,0,MEDIUM,0.463
TJ_CAWANG,TJ_01,9,1,79,8,80,1,0,HIGH,0.988
TJ_DUKUH_ATAS,TJ_02,9,5,66,8,80,0,0,HIGH,0.825
MRT_DUKUH_ATAS,KRL_CL,9,4,1045,5,1200,0,0,HIGH,0.871
KRL_TANAH_ABANG,MRT_NS,20,4,1001,5,1200,1,2,HIGH,0.834
TJ_CAWANG,TJ_02,5,0,89,8,80,1,2,OVERLOADED,1.113
KRL_TANAH_ABANG,TJ_02,15,1,23,8,80,0,3,LOW,0.287
TJ_BLOK_M,KRL_CL,16,0,1450,5,1200,0,0,OVERLOADED,1.208
MRT_DUKUH_ATAS,TJ_02,13,1,24,8,80,0,2,LOW,0.3
TJ_BLOK_M,TJ_01,18,6,70,8,80,0,1,HIGH,0.875
MRT_DUKUH_ATAS,MRT_NS,13,3,117,5,1200,1,1,LOW,0.098
TJ_BLOK_M,MKT_01,18,5,23,12,12,1,1,OVERLOADED,1.917
TJ_CAWANG,TJ_01,21,2,70,8,80,0,2,HIGH,0.875
TJ_BLOK_M,MKT_01,19,4,15,12,12,0,0,OVERLOADED,1.25
TJ_CAWANG,MRT_NS,8,1,1180,5,1200,1,0,HIGH,0.983
TJ_CAWANG,MKT_01,11,2,8,12,12,0,1,MEDIUM,0.667
KRL_CAWANG,MRT_NS,21,6,497,5,1200,0,2,LOW,0.414
TJ_CAWANG,TJ_02,21,0,49,8,80,0,0,MEDIUM,0.613
TJ_DUKUH_ATAS,KRL_CL,11,4,355,5,1200,0,3,LOW,0.296
TJ_CAWANG,TJ_01,9,3,74,8,80,1,0,HIGH,0.925
MRT_DUKUH_ATAS,KRL_CL,17,0,1826,5,1200,0,3,OVERLOADED,1.522
TJ_BLOK_M,KRL_CL,14,3,561,5,1200,0,0,MEDIUM,0.468
KRL_CAWANG,MRT_NS,13,5,597,5,1200,0,2,MEDIUM,0.497
KRL_CAWANG,KRL_CL,18,1,2042,5,1200,0,3,OVERLOADED,1.702
KRL_TANAH_ABANG,MKT_01,13,4,0,12,12,0,0,LOW,0.0
MRT_DUKUH_ATAS,TJ_01,16,2,61,8,80,0,2,HIGH,0.762
MRT_DUKUH_ATAS,TJ_02,20,4,32,8,80,0,0,LOW,0.4
MRT_DUKUH_ATAS,TJ_02,9,5,90,8,80,0,3,OVERLOADED,1.125
KRL_CAWANG,KRL_CL,5,0,1312,5,1200,0,0,OVERLOADED,1.093
TJ_CAWANG,TJ_02,7,0,150,8,80,0,3,OVERLOADED,1.875
KRL_CAWANG,MRT_NS,9,2,776,5,1200,0,2,MEDIUM,0.647
MRT_DUKUH_ATAS,MKT_01,12,6,4,12,12,0,3,LOW,0.333
TJ_BLOK_M,KRL_CL,5,5,638,5,1200,0,0,MEDIUM,0.532
KRL_TANAH_ABANG,TJ_01,12,4,56,8,80,0,1,MEDIUM,0.7
KRL_CAWANG,MRT_NS,22,3,94,5,1200,0,3,LOW,0.078
TJ_DUKUH_ATAS,MKT_01,12,4,5,12,12,0,0,LOW,0.417
TJ_BLOK_M,TJ_02,6,3,46,8,80,0,0,MEDIUM,0.575
TJ_DUKUH_ATAS,MRT_NS,15,2,1226,5,1200,0,2,OVERLOADED,1.022
TJ_DUKUH_ATAS,MRT_NS,8,5,1531,5,1200,0,2,OVERLOADED,1.276
TJ_CAWANG,MRT_NS,9,2,2400,5,1200,0,1,OVERLOADED,2.0
KRL_CAWANG,TJ_02,18,1,97,8,80,0,0,OVERLOADED,1.212
KRL_TANAH_ABANG,MRT_NS,8,6,1083,5,1200,0,3,HIGH,0.902
TJ_BLOK_M,MKT_01,19,3,15,12,12,0,0,OVERLOADED,1.25
MRT_DUKUH_ATAS,MRT_NS,5,2,1013,5,1200,0,0,HIGH,0.844
KRL_CAWANG,MKT_01,9,2,10,12,12,0,0,HIGH,0.833
TJ_BLOK_M,KRL_CL,7,5,1141,5,1200,0,0,HIGH,0.951
TJ_CAWANG,MKT_01,9,0,15,12,12,0,0,OVERLOADED,1.25
TJ_DUKUH_ATAS,TJ_02,7,1,120,8,80,0,1,OVERLOADED,1.5
KRL_CAWANG,TJ_01,21,4,74,8,80,0,1,HIGH,0.925
KRL_CAWANG,KRL_CL,11,1,1039,5,1200,0,2,HIGH,0.866
KRL_TANAH_ABANG,MKT_01,9,5,12,12,12,0,2,OVERLOADED,1.0
MRT_DUKUH_ATAS,TJ_01,19,3,94,8,80,0,3,OVERLOADED,1.175
TJ_DUKUH_ATAS,MKT_01,8,4,22,12,12,1,3,OVERLOADED,1.833
TJ_CAWANG,TJ_01,8,1,179,8,80,1,0,OVERLOADED,2.237
MRT_DUKUH_ATAS,KRL_CL,17,0,785,5,1200,0,0,MEDIUM,0.654
TJ_BLOK_M,TJ_01,22,3,62,8,80,0,2,HIGH,0.775
KRL_CAWANG,TJ_01,10,4,20,8,80,0,0,LOW,0.25
TJ_DUKUH_ATAS,MKT_01,16,0,22,12,12,0,1,OVERLOADED,1.833
KRL_CAWANG,MKT_01,6,1,9,12,12,1,1,HIGH,0.75
TJ_CAWANG,TJ_01,17,4,169,8,80,1,3,OVERLOADED,2.112
MRT_DUKUH_ATAS,TJ_02,21,4,25,8,80,0,0,LOW,0.312
TJ_CAWANG,MKT_01,17,4,15,12,12,0,2,OVERLOADED,1.25
KRL_TANAH_ABANG,MRT_NS,6,0,1063,5,1200,1,2,HIGH,0.886
KRL_CAWANG,MRT_NS,5,0,223,5,1200,0,3,LOW,0.186
KRL_TANAH_ABANG,MKT_01,13,0,8,12,12,0,1,MEDIUM,0.667
TJ_CAWANG,MRT_NS,18,3,917,5,1200,0,0,HIGH,0.764
TJ_CAWANG,MRT_NS,20,1,808,5,1200,0,0,MEDIUM,0.673
TJ_CAWANG,TJ_02,22,2,56,8,80,1,1,MEDIUM,0.7
TJ_BLOK_M,TJ_02,5,3,67,8,80,1,0,HIGH,0.838
TJ_BLOK_M,TJ_02,12,0,79,8,80,0,0,HIGH,0.988
TJ_BLOK_M,MRT_NS,10,0,605,5,1200,0,0,MEDIUM,0.504
TJ_CAWANG,TJ_01,15,6,20,8,80,0,1,LOW,0.25
MRT_DUKUH_ATAS,TJ_02,19,1,71,8,80,0,0,HIGH,0.887
KRL_TANAH_ABANG,TJ_02,14,5,30,8,80,0,1,LOW,0.375
KRL_CAWANG,TJ_02,17,0,60,8,80,0,0,HIGH,0.75
TJ_CAWANG,TJ_02,17,3,51,8,80,0,1,MEDIUM,0.637
TJ_BLOK_M,KRL_CL,6,4,832,5,1200,0,1,MEDIUM,0.693
TJ_CAWANG,TJ_02,22,1,9,8,80,0,3,LOW,0.113
MRT_DUKUH_ATAS,MRT_NS,7,1,1861,5,1200,0,0,OVERLOADED,1.551
TJ_BLOK_M,KRL_CL,8,6,2210,5,1200,0,3,OVERLOADED,1.842
TJ_CAWANG,TJ_01,17,0,121,8,80,1,3,OVERLOADED,1.512
KRL_TANAH_ABANG,KRL_CL,15,2,776,5,1200,0,2,MEDIUM,0.647
TJ_CAWANG,MKT_01,16,6,16,12,12,0,1,OVERLOADED,1.333
MRT_DUKUH_ATAS,KRL_CL,16,1,1281,5,1200,0,2,OVERLOADED,1.067
MRT_DUKUH_ATAS,TJ_02,9,5,148,8,80,1,1,OVERLOADED,1.85
TJ_CAWANG,MRT_NS,20,6,460,5,1200,1,0,LOW,0.383
KRL_CAWANG,MRT_NS,7,5,1465,5,1200,0,0,OVERLOADED,1.221
KRL_TANAH_ABANG,TJ_01,8,2,62,8,80,0,0,HIGH,0.775
TJ_DUKUH_ATAS,KRL_CL,12,6,555,5,1200,0,3,MEDIUM,0.463
TJ_CAWANG,MKT_01,8,4,14,12,12,0,3,OVERLOADED,1.167
MRT_DUKUH_ATAS,TJ_01,13,1,42,8,80,0,1,MEDIUM,0.525
TJ_DUKUH_ATAS,TJ_01,10,4,15,8,80,0,1,LOW,0.188
TJ_BLOK_M,KRL_CL,15,1,772,5,1200,1,1,MEDIUM,0.643
KRL_TANAH_ABANG,MKT_01,7,1,17,12,12,0,1,OVERLOADED,1.417
TJ_DUKUH_ATAS,TJ_02,16,5,73,8,80,0,3,HIGH,0.912
TJ_DUKUH_ATAS,TJ_01,11,5,63,8,80,1,3,HIGH,0.787
KRL_TANAH_ABANG,KRL_CL,13,4,708,5,1200,0,0,MEDIUM,0.59
TJ_BLOK_M,TJ_02,7,4,47,8,80,0,3,MEDIUM,0.588
TJ_BLOK_M,MKT_01,13,3,5,12,12,0,2,LOW,0.417
MRT_DUKUH_ATAS,KRL_CL,15,4,627,5,1200,0,1,MEDIUM,0.522
KRL_TANAH_ABANG,TJ_01,15,0,37,8,80,0,2,MEDIUM,0.463
TJ_CAWANG,MKT_01,20,1,7,12,12,0,0,MEDIUM,0.583
TJ_BLOK_M,TJ_02,22,2,38,8,80,0,2,MEDIUM,0.475
TJ_CAWANG,TJ_02,9,3,110,8,80,0,0,OVERLOADED,1.375
MRT_DUKUH_ATAS,MRT_NS,13,4,612,5,1200,0,0,MEDIUM,0.51
TJ_BLOK_M,TJ_01,8,2,127,8,80,0,0,OVERLOADED,1.587
KRL_CAWANG,TJ_02,22,6,26,8,80,1,0,LOW,0.325
TJ_DUKUH_ATAS,MKT_01,19,2,10,12,12,0,0,HIGH,0.833
MRT_DUKUH_ATAS,MRT_NS,13,4,676,5,1200,0,0,MEDIUM,0.563
MRT_DUKUH_ATAS,KRL_CL,7,4,728,5,1200,0,1,MEDIUM,0.607
TJ_CAWANG,TJ_01,11,4,41,8,80,0,1,MEDIUM,0.512
KRL_CAWANG,TJ_01,8,1,87,8,80,0,0,OVERLOADED,1.087
TJ_BLOK_M,MRT_NS,11,2,703,5,1200,0,2,MEDIUM,0.586
KRL_CAWANG,TJ_02,12,1,79,8,80,1,0,HIGH,0.988
TJ_CAWANG,MRT_NS,6,4,902,5,1200,0,0,HIGH,0.752
TJ_CAWANG,TJ_01,17,1,31,8,80,0,3,LOW,0.388
KRL_TANAH_ABANG,TJ_01,21,0,51,8,80,0,3,MEDIUM,0.637
TJ_BLOK_M,TJ_02,14,5,51,8,80,0,3,MEDIUM,0.637
KRL_CAWANG,MRT_NS,12,1,592,5,1200,0,2,MEDIUM,0.493
MRT_DUKUH_ATAS,MKT_01,12,4,7,12,12,0,0,MEDIUM,0.583
TJ_BLOK_M,TJ_02,18,2,109,8,80,0,2,OVERLOADED,1.363
TJ_BLOK_M,TJ_02,10,4,45,8,80,0,0,MEDIUM,0.562
MRT_DUKUH_ATAS,KRL_CL,8,5,1653,5,1200,0,0,OVERLOADED,1.377
TJ_DUKUH_ATAS,TJ_01,8,3,71,8,80,0,3,HIGH,0.887
TJ_CAWANG,TJ_01,16,2,128,8,80,0,2,OVERLOADED,1.6
KRL_TANAH_ABANG,KRL_CL,22,0,1163,5,1200,0,2,HIGH,0.969
TJ_BLOK_M,TJ_01,20,0,36,8,80,0,0,MEDIUM,0.45
KRL_CAWANG,KRL_CL,10,0,865,5,1200,1,1,MEDIUM,0.721
KRL_CAWANG,TJ_01,22,5,69,8,80,1,0,HIGH,0.863
MRT_DUKUH_ATAS,KRL_CL,9,5,2322,5,1200,0,3,OVERLOADED,1.935
MRT_DUKUH_ATAS,KRL_CL,6,1,555,5,1200,0,2,MEDIUM,0.463
MRT_DUKUH_ATAS,MKT_01,10,1,4,12,12,0,0,LOW,0.333
TJ_DUKUH_ATAS,MRT_NS,17,3,1998,5,1200,0,2,OVERLOADED,1.665
TJ_DUKUH_ATAS,TJ_01,19,5,44,8,80,0,0,MEDIUM,0.55
MRT_DUKUH_ATAS,TJ_02,19,1,152,8,80,0,1,OVERLOADED,1.9
KRL_TANAH_ABANG,TJ_02,20,3,52,8,80,0,1,MEDIUM,0.65
KRL_TANAH_ABANG,MRT_NS,12,0,427,5,1200,0,0,LOW,0.356
TJ_DUKUH_ATAS,MRT_NS,16,4,1918,5,1200,0,1,OVERLOADED,1.598
TJ_BLOK_M,KRL_CL,21,2,267,5,1200,0,3,LOW,0.223
MRT_DUKUH_ATAS,KRL_CL,13,1,446,5,1200,0,0,LOW,0.372
KRL_CAWANG,TJ_02,10,4,15,8,80,0,2,LOW,0.188
TJ_BLOK_M,TJ_01,10,2,45,8,80,1,2,MEDIUM,0.562
MRT_DUKUH_ATAS,TJ_01,22,2,64,8,80,1,0,HIGH,0.8
TJ_DUKUH_ATAS,MRT_NS,6,4,403,5,1200,1,1,LOW,0.336
TJ_BLOK_M,KRL_CL,11,5,143,5,1200,0,1,LOW,0.119
KRL_TANAH_ABANG,KRL_CL,8,4,536,5,1200,0,1,LOW,0.447
KRL_CAWANG,MRT_NS,15,3,846,5,1200,0,3,MEDIUM,0.705
KRL_TANAH_ABANG,KRL_CL,20,3,341,5,1200,0,2,LOW,0.284
KRL_TANAH_ABANG,TJ_01,11,5,13,8,80,0,2,LOW,0.163
KRL_CAWANG,TJ_01,20,0,54,8,80,0,0,MEDIUM,0.675
TJ_BLOK_M,KRL_CL,18,6,2660,5,1200,1,1,OVERLOADED,2.217
MRT_DUKUH_ATAS,TJ_01,10,6,88,8,80,0,0,OVERLOADED,1.1
KRL_CAWANG,KRL_CL,18,5,2100,5,1200,0,3,OVERLOADED,1.75
TJ_BLOK_M,MKT_01,15,2,5,12,12,1,3,LOW,0.417
MRT_DUKUH_ATAS,KRL_CL,9,5,2610,5,1200,1,3,OVERLOADED,2.175
KRL_CAWANG,TJ_01,19,2,124,8,80,0,2,OVERLOADED,1.55
TJ_CAWANG,MKT_01,10,2,5,12,12,0,0,LOW,0.417
MRT_DUKUH_ATAS,TJ_01,19,2,91,8,80,0,2,OVERLOADED,1.137
TJ_BLOK_M,TJ_02,11,4,52,8,80,1,1,MEDIUM,0.65
KRL_TANAH_ABANG,KRL_CL,14,5,528,5,1200,0,3,LOW,0.44
KRL_CAWANG,TJ_01,15,4,47,8,80,0,2,MEDIUM,0.588
KRL_CAWANG,MKT_01,8,1,17,12,12,0,0,OVERLOADED,1.417
KRL_CAWANG,MRT_NS,19,3,1751,5,1200,0,2,OVERLOADED,1.459
MRT_DUKUH_ATAS,MRT_NS,13,6,304,5,1200,0,0,LOW,0.253
TJ_BLOK_M,KRL_CL,8,4,1398,5,1200,1,3,OVERLOADED,1.165
TJ_BLOK_M,MRT_NS,20,3,637,5,1200,0,0,MEDIUM,0.531
KRL_TANAH_ABANG,MRT_NS,11,1,986,5,1200,0,3,HIGH,0.822
KRL_TANAH_ABANG,MRT_NS,6,4,554,5,1200,1,0,MEDIUM,0.462
TJ_BLOK_M,TJ_01,8,6,117,8,80,0,2,OVERLOADED,1.462
KRL_TANAH_ABANG,MKT_01,9,6,15,12,12,1,0,OVERLOADED,1.25
TJ_CAWANG,TJ_02,19,4,138,8,80,0,3,OVERLOADED,1.725
KRL_CAWANG,MKT_01,18,2,6,12,12,0,3,MEDIUM,0.5
KRL_TANAH_ABANG,TJ_01,10,5,48,8,80,0,1,MEDIUM,0.6
TJ_CAWANG,KRL_CL,7,3,944,5,1200,1,2,HIGH,0.787
TJ_BLOK_M,MKT_01,12,4,6,12,12,0,2,MEDIUM,0.5
KRL_TANAH_ABANG,TJ_02,12,6,28,8,80,1,1,LOW,0.35
TJ_BLOK_M,TJ_02,5,2,29,8,80,0,0,LOW,0.362
TJ_DUKUH_ATAS,MRT_NS,5,4,1081,5,1200,1,1,HIGH,0.901
MRT_DUKUH_ATAS,KRL_CL,6,5,545,5,1200,0,3,MEDIUM,0.454
KRL_CAWANG,KRL_CL,7,4,2023,5,1200,0,3,OVERLOADED,1.686
MRT_DUKUH_ATAS,MKT_01,6,3,9,12,12,0,0,HIGH,0.75
KRL_TANAH_ABANG,KRL_CL,15,5,359,5,1200,0,1,LOW,0.299
KRL_TANAH_ABANG,MRT_NS,14,3,960,5,1200,1,3,HIGH,0.8
KRL_TANAH_ABANG,MRT_NS,16,5,1942,5,1200,0,0,OVERLOADED,1.618
TJ_CAWANG,MRT_NS,12,1,700,5,1200,1,3,MEDIUM,0.583
TJ_BLOK_M,MKT_01,16,5,11,12,12,0,3,HIGH,0.917
TJ_DUKUH_ATAS,MRT_NS,20,0,774,5,1200,0,1,MEDIUM,0.645
KRL_CAWANG,TJ_01,6,6,65,8,80,0,0,HIGH,0.812
TJ_BLOK_M,MRT_NS,22,0,871,5,1200,0,2,MEDIUM,0.726
MRT_DUKUH_ATAS,KRL_CL,6,1,751,5,1200,1,0,MEDIUM,0.626
KRL_TANAH_ABANG,MRT_NS,7,1,937,5,1200,1,2,HIGH,0.781
TJ_BLOK_M,KRL_CL,22,6,541,5,1200,0,0,MEDIUM,0.451
KRL_CAWANG,TJ_02,17,3,108,8,80,0,3,OVERLOADED,1.35
KRL_CAWANG,MKT_01,20,5,10,12,12,1,1,HIGH,0.833
KRL_CAWANG,MKT_01,11,6,6,12,12,0,3,MEDIUM,0.5
MRT_DUKUH_ATAS,MRT_NS,7,3,918,5,1200,0,0,HIGH,0.765
TJ_DUKUH_ATAS,MRT_NS,14,1,528,5,1200,0,0,LOW,0.44
TJ_CAWANG,TJ_02,11,1,32,8,80,0,0,LOW,0.4
KRL_CAWANG,TJ_01,12,4,25,8,80,0,0,LOW,0.312
KRL_TANAH_ABANG,KRL_CL,18,5,803,5,1200,0,1,MEDIUM,0.669
TJ_BLOK_M,MRT_NS,18,4,1979,5,1200,0,0,OVERLOADED,1.649
KRL_TANAH_ABANG,MRT_NS,21,6,386,5,1200,0,0,LOW,0.322
MRT_DUKUH_ATAS,MRT_NS,5,0,49,5,1200,0,0,LOW,0.041
TJ_BLOK_M,MKT_01,20,4,4,12,12,1,0,LOW,0.333
KRL_TANAH_ABANG,TJ_01,16,2,77,8,80,0,2,HIGH,0.963
KRL_TANAH_ABANG,TJ_01,11,0,47,8,80,1,0,MEDIUM,0.588
TJ_CAWANG,TJ_01,14,2,64,8,80,1,0,HIGH,0.8
KRL_CAWANG,KRL_CL,8,1,912,5,1200,1,1,HIGH,0.76
TJ_CAWANG,MRT_NS,15,3,316,5,1200,0,0,LOW,0.263
TJ_DUKUH_ATAS,KRL_CL,15,5,956,5,1200,0,0,HIGH,0.797
KRL_TANAH_ABANG,MKT_01,8,4,9,12,12,1,0,HIGH,0.75
TJ_CAWANG,TJ_02,11,6,32,8,80,0,1,LOW,0.4
MRT_DUKUH_ATAS,MKT_01,9,4,20,12,12,0,2,OVERLOADED,1.667
MRT_DUKUH_ATAS,KRL_CL,6,5,496,5,1200,0,3,LOW,0.413
MRT_DUKUH_ATAS,KRL_CL,17,1,706,5,1200,0,0,MEDIUM,0.588
KRL_CAWANG,MKT_01,17,6,23,12,12,1,0,OVERLOADED,1.917
KRL_CAWANG,KRL_CL,6,6,1198,5,1200,0,2,HIGH,0.998
TJ_DUKUH_ATAS,TJ_02,18,3,115,8,80,0,0,OVERLOADED,1.438
TJ_CAWANG,MKT_01,11,0,3,12,12,0,0,LOW,0.25
KRL_TANAH_ABANG,MKT_01,8,2,20,12,12,0,0,OVERLOADED,1.667
TJ_DUKUH_ATAS,TJ_01,15,1,37,8,80,0,0,MEDIUM,0.463
TJ_CAWANG,KRL_CL,18,5,1453,5,1200,0,0,OVERLOADED,1.211
TJ_DUKUH_ATAS,MKT_01,21,1,6,12,12,0,3,MEDIUM,0.5
MRT_DUKUH_ATAS,MKT_01,20,0,4,12,12,0,1,LOW,0.333
TJ_CAWANG,TJ_02,16,2,89,8,80,0,0,OVERLOADED,1.113
KRL_CAWANG,TJ_02,17,5,130,8,80,0,0,OVERLOADED,1.625
KRL_TANAH_ABANG,MKT_01,17,0,14,12,12,0,2,OVERLOADED,1.167
TJ_BLOK_M,MKT_01,21,5,4,12,12,0,2,LOW,0.333
TJ_BLOK_M,MRT_NS,10,4,527,5,1200,0,3,LOW,0.439
KRL_TANAH_ABANG,TJ_02,9,0,68,8,80,0,0,HIGH,0.85
KRL_CAWANG,KRL_CL,19,2,2146,5,1200,0,2,OVERLOADED,1.788
TJ_CAWANG,TJ_01,22,6,27,8,80,0,1,LOW,0.338
KRL_TANAH_ABANG,MKT_01,10,6,8,12,12,0,1,MEDIUM,0.667
MRT_DUKUH_ATAS,MKT_01,12,6,3,12,12,0,3,LOW,0.25
KRL_TANAH_ABANG,KRL_CL,10,5,724,5,1200,0,1,MEDIUM,0.603
KRL_TANAH_ABANG,TJ_02,12,4,65,8,80,0,1,HIGH,0.812
TJ_BLOK_M,MKT_01,9,6,21,12,12,1,2,OVERLOADED,1.75
KRL_TANAH_ABANG,TJ_01,22,3,28,8,80,0,0,LOW,0.35
MRT_DUKUH_ATAS,TJ_02,8,2,85,8,80,1,0,OVERLOADED,1.062
TJ_CAWANG,TJ_01,6,0,26,8,80,1,1,LOW,0.325
TJ_BLOK_M,KRL_CL,5,6,770,5,1200,0,3,MEDIUM,0.642
KRL_CAWANG,KRL_CL,6,0,378,5,1200,0,0,LOW,0.315
TJ_CAWANG,MKT_01,18,4,7,12,12,0,0,MEDIUM,0.583
TJ_BLOK_M,MRT_NS,6,2,407,5,1200,1,0,LOW,0.339
TJ_DUKUH_ATAS,MKT_01,11,4,7,12,12,0,1,MEDIUM,0.583
TJ_DUKUH_ATAS,KRL_CL,18,1,1582,5,1200,0,0,OVERLOADED,1.318
TJ_CAWANG,MKT_01,12,3,5,12,12,0,2,LOW,0.417
KRL_TANAH_ABANG,TJ_02,9,2,128,8,80,1,1,OVERLOADED,1.6
TJ_CAWANG,KRL_CL,14,2,827,5,1200,1,1,MEDIUM,0.689
TJ_CAWANG,KRL_CL,5,5,626,5,1200,0,1,MEDIUM,0.522
KRL_CAWANG,TJ_02,13,4,30,8,80,0,0,LOW,0.375
TJ_CAWANG,TJ_01,13,2,48,8,80,0,0,MEDIUM,0.6
TJ_BLOK_M,KRL_CL,12,5,612,5,1200,0,0,MEDIUM,0.51
TJ_BLOK_M,MRT_NS,17,4,1843,5,1200,0,0,OVERLOADED,1.536
TJ_DUKUH_ATAS,MKT_01,12,6,6,12,12,0,0,MEDIUM,0.5
MRT_DUKUH_ATAS,MRT_NS,8,5,2223,5,1200,0,1,OVERLOADED,1.853
TJ_BLOK_M,KRL_CL,6,3,539,5,1200,0,3,LOW,0.449
TJ_DUKUH_ATAS,MKT_01,21,5,6,12,12,1,1,MEDIUM,0.5
TJ_CAWANG,TJ_02,21,0,67,8,80,0,3,HIGH,0.838
TJ_DUKUH_ATAS,TJ_01,14,1,76,8,80,0,0,HIGH,0.95
TJ_BLOK_M,TJ_02,21,2,45,8,80,1,2,MEDIUM,0.562
MRT_DUKUH_ATAS,MRT_NS,21,0,866,5,1200,1,2,MEDIUM,0.722
KRL_TANAH_ABANG,TJ_02,7,6,87,8,80,0,2,OVERLOADED,1.087
TJ_DUKUH_ATAS,MRT_NS,15,2,1092,5,1200,0,1,HIGH,0.91
TJ_BLOK_M,TJ_01,22,5,24,8,80,1,2,LOW,0.3
TJ_CAWANG,TJ_01,21,2,16,8,80,0,0,LOW,0.2
MRT_DUKUH_ATAS,MRT_NS,22,2,822,5,1200,0,2,MEDIUM,0.685
TJ_CAWANG,MKT_01,18,5,13,12,12,0,0,OVERLOADED,1.083
KRL_CAWANG,TJ_01,14,3,31,8,80,0,3,LOW,0.388
TJ_BLOK_M,KRL_CL,8,4,1221,5,1200,0,0,OVERLOADED,1.018
MRT_DUKUH_ATAS,KRL_CL,10,1,668,5,1200,1,2,MEDIUM,0.557
MRT_DUKUH_ATAS,TJ_01,13,1,44,8,80,0,1,MEDIUM,0.55
KRL_CAWANG,TJ_01,14,4,19,8,80,0,0,LOW,0.237
TJ_BLOK_M,TJ_02,13,1,39,8,80,0,0,MEDIUM,0.487
TJ_BLOK_M,TJ_01,7,6,179,8,80,1,1,OVERLOADED,2.237
KRL_TANAH_ABANG,MKT_01,15,1,10,12,12,0,0,HIGH,0.833
MRT_DUKUH_ATAS,TJ_02,8,4,137,8,80,1,2,OVERLOADED,1.712
TJ_DUKUH_ATAS,KRL_CL,21,0,394,5,1200,1,3,LOW,0.328
KRL_TANAH_ABANG,TJ_02,9,3,170,8,80,1,2,OVERLOADED,2.125
KRL_TANAH_ABANG,TJ_01,6,6,42,8,80,0,2,MEDIUM,0.525
TJ_CAWANG,KRL_CL,21,3,1110,5,1200,1,0,HIGH,0.925
MRT_DUKUH_ATAS,MRT_NS,21,5,956,5,1200,1,3,HIGH,0.797
MRT_DUKUH_ATAS,MRT_NS,8,2,1045,5,1200,0,0,HIGH,0.871
TJ_DUKUH_ATAS,KRL_CL,14,3,934,5,1200,1,2,HIGH,0.778
TJ_DUKUH_ATAS,MKT_01,5,2,8,12,12,0,3,MEDIUM,0.667
MRT_DUKUH_ATAS,TJ_02,21,4,57,8,80,0,0,MEDIUM,0.713
TJ_BLOK_M,TJ_02,8,2,86,8,80,0,0,OVERLOADED,1.075
KRL_CAWANG,TJ_01,9,1,59,8,80,0,2,MEDIUM,0.738
TJ_CAWANG,TJ_02,9,1,152,8,80,0,0,OVERLOADED,1.9
KRL_CAWANG,KRL_CL,12,5,412,5,1200,0,0,LOW,0.343
TJ_DUKUH_ATAS,TJ_01,14,0,36,8,80,0,3,MEDIUM,0.45
MRT_DUKUH_ATAS,MKT_01,20,3,8,12,12,0,1,MEDIUM,0.667
TJ_CAWANG,MRT_NS,10,5,656,5,1200,0,0,MEDIUM,0.547
MRT_DUKUH_ATAS,TJ_02,10,0,47,8,80,0,3,MEDIUM,0.588
KRL_TANAH_ABANG,TJ_01,19,6,97,8,80,0,3,OVERLOADED,1.212
KRL_CAWANG,KRL_CL,13,5,706,5,1200,0,0,MEDIUM,0.588
MRT_DUKUH_ATAS,MKT_01,11,4,6,12,12,1,2,MEDIUM,0.5
TJ_CAWANG,TJ_01,7,3,119,8,80,0,0,OVERLOADED,1.488
TJ_BLOK_M,KRL_CL,20,2,991,5,1200,1,2,HIGH,0.826
KRL_CAWANG,MRT_NS,16,1,1889,5,1200,0,2,OVERLOADED,1.574
KRL_CAWANG,TJ_01,17,1,121,8,80,0,0,OVERLOADED,1.512
TJ_DUKUH_ATAS,KRL_CL,15,6,613,5,1200,1,1,MEDIUM,0.511
TJ_BLOK_M,MRT_NS,17,0,1405,5,1200,0,3,OVERLOADED,1.171
TJ_BLOK_M,KRL_CL,8,0,889,5,1200,0,0,MEDIUM,0.741
MRT_DUKUH_ATAS,MKT_01,13,1,4,12,12,0,0,LOW,0.333
KRL_TANAH_ABANG,KRL_CL,12,6,918,5,1200,1,1,HIGH,0.765
